id,proba,label
48536,0.10470558702945709,0
94025,0.4803990125656128,0
75416,0.15349379181861877,0
37854,0.17268897593021393,0
31705,0.7146679759025574,1
15023,0.5299888253211975,1
61938,0.21204794943332672,0
62513,0.1482040286064148,0
86301,0.8377083539962769,1
69731,0.17940625548362732,0
75418,0.21326704323291779,0
98365,0.15490974485874176,0
21683,0.6020477414131165,1
57240,0.7995706796646118,1
42659,0.7321749925613403,1
84793,0.09023608267307281,0
8419,0.8444530367851257,1
92315,0.10545635968446732,0
98401,0.4394358694553375,0
84730,0.3925715386867523,0
62107,0.3210797607898712,0
98613,0.2535407543182373,0
26705,0.23919661343097687,0
79150,0.07508584856987,0
85267,0.3341555595397949,0
50794,0.513060450553894,1
72193,0.4031566083431244,0
15302,0.8896364569664001,1
50627,0.24654272198677063,0
34208,0.14989635348320007,0
48063,0.839989423751831,1
12378,0.2828042209148407,0
87432,0.4062146544456482,0
70893,0.1874486207962036,0
53872,0.6981601715087891,1
65803,0.17521178722381592,0
45682,0.30965113639831543,0
75608,0.14617250859737396,0
9461,0.8032551407814026,1
38261,0.0922015830874443,0
17534,0.6437345743179321,1
59836,0.2669316828250885,0
8514,0.11411544680595398,0
64219,0.2220289409160614,0
47652,0.21906262636184692,0
32856,0.1291659027338028,0
5827,0.17425423860549927,0
41027,0.1375364065170288,0
9316,0.8664870262145996,1
61479,0.2802627682685852,0
26084,0.2542721927165985,0
59628,0.5569952726364136,1
29607,0.27234214544296265,0
7315,0.1056252270936966,0
19820,0.6346203088760376,1
1278,0.06080742925405502,0
73851,0.480231910943985,0
98706,0.3834474980831146,0
16382,0.2697107493877411,0
82436,0.259326696395874,0
37890,0.36279433965682983,0
25460,0.21512705087661743,0
94217,0.15859095752239227,0
80314,0.07384464889764786,0
28571,0.906466007232666,1
9436,0.20397596061229706,0
62174,0.1487162858247757,0
37264,0.1931438148021698,0
43795,0.1488768458366394,0
54260,0.34172937273979187,0
78594,0.2708062529563904,0
3562,0.2758410573005676,0
38726,0.18216513097286224,0
29847,0.07113078981637955,0
59076,0.11438506096601486,0
68957,0.10612394660711288,0
79432,0.26885929703712463,0
69820,0.26137179136276245,0
80429,0.22077450156211853,0
96725,0.41993746161460876,0
89473,0.1642126441001892,0
93185,0.32758450508117676,0
14796,0.05614592507481575,0
43897,0.41204264760017395,0
23150,0.5118299126625061,1
40231,0.0997730940580368,0
14876,0.5758787393569946,1
83617,0.2680237293243408,0
91748,0.1933412402868271,0
96124,0.2497931867837906,0
21036,0.20873835682868958,0
68541,0.4438308775424957,0
95608,0.21723493933677673,0
79810,0.07444911450147629,0
83421,0.169953390955925,0
56178,0.5839189887046814,1
67018,0.17339208722114563,0
48769,0.22953879833221436,0
36852,0.5628910660743713,1
37201,0.4100162386894226,0
36970,0.29630181193351746,0
6831,0.24007321894168854,0
96241,0.4724991023540497,0
48302,0.20334970951080322,0
4925,0.2421882450580597,0
4371,0.4545879662036896,0
70645,0.09486469626426697,0
71420,0.87467360496521,1
24601,0.20355431735515594,0
47063,0.5085576772689819,1
43596,0.3114757537841797,0
58976,0.21402963995933533,0
59814,0.5688958168029785,1
86923,0.25815242528915405,0
35704,0.3746955096721649,0
74103,0.3201430141925812,0
86572,0.6944584846496582,1
6154,0.3689289689064026,0
51024,0.8484076857566833,1
18704,0.24654188752174377,0
34016,0.44635865092277527,0
85071,0.1167721301317215,0
76945,0.4256904125213623,0
70698,0.19437678158283234,0
71563,0.3287595212459564,0
29857,0.21778132021427155,0
63017,0.8112307786941528,1
94012,0.4091281592845917,0
4897,0.24064168334007263,0
54187,0.2095584273338318,0
62143,0.5126938819885254,1
9632,0.6496994495391846,1
47590,0.08050157129764557,0
56312,0.1225234866142273,0
93517,0.14969821274280548,0
94051,0.1730785220861435,0
96145,0.3337884247303009,0
63287,0.41049453616142273,0
70234,0.6106167435646057,1
4932,0.20857806503772736,0
18043,0.18711160123348236,0
16745,0.3878012001514435,0
30427,0.782230794429779,1
67539,0.1623067706823349,0
30497,0.4431990385055542,0
78036,0.3710506558418274,0
30246,0.6652967929840088,1
98341,0.13670407235622406,0
74910,0.7994769811630249,1
38952,0.34647268056869507,0
49603,0.19295412302017212,0
81642,0.8900586366653442,1
14056,0.2094227820634842,0
48160,0.1962224394083023,0
37269,0.27067384123802185,0
35726,0.43502721190452576,0
20634,0.20553651452064514,0
20859,0.19386011362075806,0
92843,0.08209462463855743,0
3692,0.1661032736301422,0
50638,0.12523673474788666,0
27369,0.6238839626312256,1
93478,0.11339746415615082,0
37942,0.10486438125371933,0
4632,0.11065389215946198,0
40327,0.24510805308818817,0
81056,0.3472793996334076,0
87206,0.29739105701446533,0
45893,0.4844661056995392,0
82039,0.1492280513048172,0
35972,0.20311912894248962,0
97062,0.7762963771820068,1
97406,0.5993884801864624,1
23516,0.5296826362609863,1
84619,0.08683057874441147,0
14750,0.155190110206604,0
85219,0.06768965721130371,0
60217,0.5002222657203674,1
9216,0.178048238158226,0
4739,0.6001319289207458,1
81549,0.3579651415348053,0
23105,0.41339343786239624,0
75028,0.35068202018737793,0
26981,0.11362309008836746,0
37458,0.4831646680831909,0
70964,0.7485412359237671,1
94163,0.5976516604423523,1
40876,0.16213537752628326,0
12089,0.5389357805252075,1
5431,0.12340568751096725,0
85642,0.29312726855278015,0
70325,0.12725739181041718,0
45196,0.12298133224248886,0
80157,0.23246055841445923,0
70641,0.31306585669517517,0
34502,0.42482560873031616,0
83520,0.11264076828956604,0
67234,0.26083874702453613,0
13574,0.3722037374973297,0
42571,0.1375434547662735,0
51467,0.18281474709510803,0
9786,0.37982890009880066,0
58063,0.7505793571472168,1
89403,0.20332051813602448,0
52896,0.13678252696990967,0
60784,0.3797127902507782,0
70293,0.11312054097652435,0
19623,0.2681269347667694,0
85129,0.6152233481407166,1
61847,0.34094199538230896,0
13259,0.09023910015821457,0
96425,0.23881420493125916,0
7913,0.17109797894954681,0
52397,0.5788897275924683,1
61897,0.08268044888973236,0
64257,0.5284329056739807,1
72618,0.7292801737785339,1
75396,0.15621823072433472,0
83591,0.4946599006652832,0
28165,0.2084580361843109,0
59360,0.7510132789611816,1
52187,0.5561209917068481,1
10642,0.5837443470954895,1
40397,0.11717928200960159,0
52871,0.5708723068237305,1
68529,0.2837451696395874,0
75240,0.1281943917274475,0
7816,0.1139894500374794,0
92358,0.8575554490089417,1
80695,0.27221181988716125,0
89765,0.17391128838062286,0
63195,0.19827499985694885,0
59341,0.4352623522281647,0
87106,0.41310083866119385,0
28543,0.138291135430336,0
94718,0.722878098487854,1
87563,0.15823213756084442,0
87236,0.1488422304391861,0
91648,0.21065905690193176,0
23749,0.1329912394285202,0
53640,0.29785117506980896,0
35478,0.3698139190673828,0
26437,0.14607304334640503,0
29645,0.3908812999725342,0
7352,0.1321718394756317,0
94210,0.1791028529405594,0
63198,0.0752306878566742,0
43976,0.4521956741809845,0
86137,0.14850860834121704,0
59860,0.9008155465126038,1
23967,0.28015509247779846,0
50981,0.5790512561798096,1
90275,0.0806145891547203,0
2934,0.12721702456474304,0
29481,0.1790788769721985,0
58142,0.3586163818836212,0
5192,0.751758873462677,1
49716,0.16436412930488586,0
84750,0.1050669401884079,0
56018,0.09052348881959915,0
96027,0.2895025908946991,0
65372,0.2629452049732208,0
32761,0.12291049212217331,0
64208,0.20885348320007324,0
19382,0.30281591415405273,0
95036,0.09973583370447159,0
12709,0.6349807977676392,1
83259,0.1943880021572113,0
51479,0.11561749130487442,0
27145,0.1182684451341629,0
28564,0.7301618456840515,1
85601,0.48621809482574463,0
80915,0.10906139761209488,0
62915,0.39288008213043213,0
61489,0.3076094686985016,0
37950,0.20379553735256195,0
54316,0.1963150054216385,0
16584,0.30045944452285767,0
74810,0.13951966166496277,0
90132,0.12167850881814957,0
23706,0.45016369223594666,0
57409,0.1561235934495926,0
38679,0.09511582553386688,0
43017,0.26848962903022766,0
86309,0.5468042492866516,1
13908,0.1186482235789299,0
93584,0.4129451811313629,0
24398,0.3699777126312256,0
61047,0.24538737535476685,0
14582,0.19336581230163574,0
81604,0.8128749132156372,1
28791,0.5647302269935608,1
79230,0.13926245272159576,0
49012,0.29550763964653015,0
85473,0.7558823823928833,1
75304,0.13599291443824768,0
93712,0.6371961236000061,1
31976,0.7946719527244568,1
27450,0.6671839356422424,1
53897,0.24673253297805786,0
65190,0.15241284668445587,0
2683,0.07593974471092224,0
6287,0.07804454863071442,0
4298,0.3115626871585846,0
48023,0.8662089109420776,1
72309,0.45499321818351746,0
12690,0.17156967520713806,0
52190,0.21818675100803375,0
29417,0.44725704193115234,0
24306,0.30554941296577454,0
8925,0.29838690161705017,0
57046,0.14596818387508392,0
45869,0.10153919458389282,0
70498,0.13882707059383392,0
96327,0.42629262804985046,0
96781,0.163299098610878,0
58394,0.1821502447128296,0
93784,0.36712509393692017,0
30865,0.7907507419586182,1
20975,0.06130851432681084,0
53082,0.30201777815818787,0
52103,0.7511560916900635,1
5187,0.20497198402881622,0
54287,0.2700134217739105,0
40536,0.5169886350631714,1
52894,0.2004673033952713,0
24716,0.13637374341487885,0
68705,0.0940956249833107,0
25413,0.067453533411026,0
10537,0.10745355486869812,0
72306,0.31618601083755493,0
94365,0.3224157989025116,0
17934,0.910584568977356,1
12594,0.10677170008420944,0
31957,0.8746959567070007,1
10647,0.2537515461444855,0
18732,0.2120288461446762,0
84657,0.7882314324378967,1
32604,0.09980794042348862,0
98013,0.2454024851322174,0
49052,0.8382543921470642,1
86405,0.11511248350143433,0
81926,0.4473179280757904,0
28916,0.5459209084510803,1
23508,0.5364664793014526,1
60315,0.36385804414749146,0
45217,0.16617418825626373,0
92640,0.1884930431842804,0
20651,0.11011836677789688,0
92853,0.3769333064556122,0
37640,0.07834317535161972,0
80253,0.15336421132087708,0
6839,0.0859590619802475,0
79218,0.4022846519947052,0
76249,0.43547117710113525,0
64951,0.2897370755672455,0
45163,0.4482184052467346,0
42579,0.49010881781578064,0
58239,0.08840000629425049,0
84372,0.12563522160053253,0
98156,0.44852301478385925,0
92607,0.4228384494781494,0
1567,0.2043253481388092,0
75183,0.07653338462114334,0
64081,0.14638952910900116,0
62740,0.3890794515609741,0
14785,0.11375736445188522,0
67419,0.31755968928337097,0
85274,0.29977697134017944,0
12065,0.19117216765880585,0
28306,0.14909692108631134,0
17562,0.2330082505941391,0
10397,0.4851493537425995,0
49307,0.29272305965423584,0
75439,0.4564518928527832,0
21694,0.22250314056873322,0
73592,0.18515120446681976,0
64537,0.1631193459033966,0
72519,0.7820692658424377,1
25710,0.5492996573448181,1
93642,0.5119603872299194,1
1723,0.06389831751585007,0
68017,0.09598926454782486,0
93158,0.21568778157234192,0
23876,0.3988378047943115,0
4982,0.7766038179397583,1
59781,0.6358333230018616,1
98120,0.17640140652656555,0
53647,0.3186972439289093,0
78513,0.10824493318796158,0
53712,0.24710975587368011,0
57264,0.6212666034698486,1
13475,0.1157720535993576,0
52739,0.10421016812324524,0
36718,0.05684646964073181,0
60597,0.10955917835235596,0
83514,0.11395382136106491,0
32548,0.28795623779296875,0
26754,0.2449156641960144,0
31647,0.19963480532169342,0
68350,0.1522679328918457,0
89104,0.28670090436935425,0
97143,0.2463480830192566,0
16289,0.43151625990867615,0
1689,0.17932863533496857,0
49602,0.19032475352287292,0
80546,0.20328426361083984,0
45270,0.1568872630596161,0
41257,0.11214713752269745,0
16807,0.1707099974155426,0
97512,0.14408068358898163,0
36408,0.06719519197940826,0
4165,0.1954142451286316,0
38274,0.17532427608966827,0
28015,0.4760008156299591,0
41283,0.1843796819448471,0
5694,0.19976210594177246,0
37429,0.2832002639770508,0
62394,0.1918419599533081,0
7398,0.07418400794267654,0
26813,0.18107827007770538,0
18067,0.075734943151474,0
46573,0.2788248658180237,0
28407,0.38589900732040405,0
84203,0.20717425644397736,0
36592,0.1246253103017807,0
59634,0.3503389358520508,0
10348,0.3722328841686249,0
40319,0.09769705682992935,0
25408,0.12168633937835693,0
35261,0.11624184995889664,0
72645,0.23176150023937225,0
2138,0.1291791796684265,0
54137,0.10996653139591217,0
18475,0.09204395860433578,0
19253,0.17408038675785065,0
90283,0.1137632355093956,0
67025,0.12451645731925964,0
30978,0.5841636061668396,1
6245,0.09250237792730331,0
46879,0.22743923962116241,0
49813,0.08592668175697327,0
42869,0.23776490986347198,0
21507,0.08253680914640427,0
52940,0.14124137163162231,0
15327,0.17576071619987488,0
68743,0.12995769083499908,0
94576,0.5047746300697327,1
50912,0.17841669917106628,0
52069,0.10393337160348892,0
47305,0.1277124285697937,0
39417,0.11644387245178223,0
52916,0.09381437301635742,0
48295,0.40258824825286865,0
25380,0.47933465242385864,0
87329,0.3204071819782257,0
48327,0.18155790865421295,0
50816,0.11193937063217163,0
84732,0.4911830425262451,0
24798,0.10245725512504578,0
19840,0.38029345870018005,0
41658,0.21202440559864044,0
98326,0.29004597663879395,0
29316,0.0956885889172554,0
24301,0.09346603602170944,0
41967,0.6212156414985657,1
30261,0.20845887064933777,0
90617,0.5132004618644714,1
78042,0.08346819877624512,0
32785,0.12026842683553696,0
73456,0.2484765648841858,0
31592,0.24969393014907837,0
26457,0.29911869764328003,0
56023,0.657855749130249,1
68295,0.13614115118980408,0
20316,0.09919214993715286,0
16804,0.15677472949028015,0
38917,0.31737789511680603,0
13947,0.10957683622837067,0
30971,0.425448477268219,0
83016,0.13793858885765076,0
41863,0.25670158863067627,0
63082,0.48042720556259155,0
28576,0.6643415093421936,1
21597,0.13029654324054718,0
62781,0.5466307997703552,1
3527,0.08897332102060318,0
10627,0.13979403674602509,0
93581,0.10983680933713913,0
13567,0.12043163180351257,0
69824,0.4025895297527313,0
19780,0.08382664620876312,0
18509,0.39311861991882324,0
73825,0.1006186306476593,0
84017,0.1166669949889183,0
98513,0.18575920164585114,0
6328,0.3244366943836212,0
74521,0.07713454961776733,0
5748,0.3349002003669739,0
67820,0.16062627732753754,0
39187,0.152467742562294,0
18642,0.42695438861846924,0
46759,0.8124186992645264,1
41072,0.3829284608364105,0
94782,0.17030636966228485,0
32054,0.418376088142395,0
69273,0.18220467865467072,0
49830,0.206403911113739,0
60897,0.3492600917816162,0
27148,0.15652021765708923,0
78240,0.1538858562707901,0
18054,0.15041768550872803,0
31624,0.17212100327014923,0
58621,0.7905849814414978,1
91243,0.4152127206325531,0
9812,0.35558000206947327,0
53148,0.5624778270721436,1
13568,0.19307424128055573,0
14682,0.15931451320648193,0
68491,0.06952542066574097,0
40958,0.07203177362680435,0
56089,0.134429469704628,0
43276,0.19371837377548218,0
4978,0.42730796337127686,0
25931,0.2690143883228302,0
36051,0.16590197384357452,0
95428,0.13382519781589508,0
60834,0.3079218566417694,0
14073,0.44199591875076294,0
68543,0.1516863852739334,0
87941,0.07057454437017441,0
90512,0.07759034633636475,0
61308,0.09538926184177399,0
97238,0.28756183385849,0
29187,0.28740882873535156,0
72408,0.4169387221336365,0
51849,0.07262630015611649,0
14872,0.12726376950740814,0
41237,0.5197563767433167,1
27958,0.37128832936286926,0
52489,0.12498913705348969,0
19627,0.11988329887390137,0
45018,0.1753644496202469,0
27305,0.15312176942825317,0
91365,0.10516244173049927,0
27310,0.2715045213699341,0
27609,0.2989130914211273,0
57462,0.08177641779184341,0
2417,0.09626100957393646,0
89673,0.1985383778810501,0
25684,0.24178674817085266,0
6281,0.06386690586805344,0
12568,0.17671804130077362,0
93162,0.20242437720298767,0
89241,0.07613526284694672,0
35806,0.16595818102359772,0
67284,0.07236892729997635,0
61358,0.286495566368103,0
81930,0.0742497593164444,0
3581,0.0881621241569519,0
56120,0.41553518176078796,0
79413,0.23205681145191193,0
74039,0.16571448743343353,0
5239,0.1775122582912445,0
42803,0.08597349375486374,0
28541,0.41115236282348633,0
73068,0.17738252878189087,0
63704,0.1131945475935936,0
54219,0.19821889698505402,0
43125,0.10412157326936722,0
62498,0.3321536183357239,0
92605,0.1438901573419571,0
13972,0.11218222975730896,0
20769,0.11260377615690231,0
9317,0.1770545244216919,0
91274,0.1085064485669136,0
10836,0.08783429116010666,0
42605,0.05858145281672478,0
56342,0.5026445388793945,1
23801,0.1883949637413025,0
14527,0.15033631026744843,0
64037,0.20665453374385834,0
97263,0.21156717836856842,0
83947,0.2606547474861145,0
73140,0.2128584384918213,0
40518,0.15231509506702423,0
83754,0.6844431161880493,1
35916,0.09465816617012024,0
36142,0.2818392813205719,0
25604,0.7769278287887573,1
8659,0.3381437361240387,0
43950,0.18932101130485535,0
52860,0.14498598873615265,0
